"","date","adjusted"
"1579",2006-04-13,0.97366327610136
"1580",2006-04-17,0.97328501338291
"1581",2006-04-18,0.988717531150916
"1582",2006-04-19,0.990608355676221
"1583",2006-04-20,0.991970121840434
"1584",2006-04-21,0.992121080505392
"1585",2006-04-24,0.990305735312566
"1586",2006-04-25,0.986220681353401
"1587",2006-04-26,0.986447353695418
"1588",2006-04-27,0.991213606592427
"1589",2006-04-28,0.994541992470162
"1590",2006-05-01,0.986447353695418
"1591",2006-05-02,0.993861262221477
"1592",2006-05-03,0.990154542303028
"1593",2006-05-04,0.99370983486736
"1594",2006-05-05,1.00248512237963
"1595",2006-05-08,1.00127463073611
"1596",2006-05-09,1.00324140328306
"1597",2006-05-10,1.00271210038849
"1598",2006-05-11,0.990608355676221
"1599",2006-05-12,0.977672769216887
"1600",2006-05-15,0.979639470441568
"1601",2006-05-16,0.978201837766875
"1602",2006-05-17,0.959592595819831
"1603",2006-05-18,0.954751179446081
"1604",2006-05-19,0.961483664878611
"1605",2006-05-22,0.954146010041033
"1606",2006-05-23,0.946883763213672
"1607",2006-05-24,0.954448640593584
"1608",2006-05-25,0.966249907586724
"1609",2006-05-26,0.971166813481848
"1610",2006-05-30,0.953918797687594
"1611",2006-05-31,0.964585368225434
"1612",2006-06-01,0.97381438759974
"1613",2006-06-02,0.975856649668058
"1614",2006-06-05,0.961635092232728
"1615",2006-06-06,0.959290056967333
"1616",2006-06-07,0.952103442305872
"1617",2006-06-08,0.951271529236544
"1618",2006-06-09,0.948245447866727
"1619",2006-06-12,0.937957292880758
"1620",2006-06-13,0.927064192645427
"1621",2006-06-14,0.934250409939992
"1622",2006-06-15,0.954070459386291
"1623",2006-06-16,0.947118219871296
"1624",2006-06-19,0.939671737448647
"1625",2006-06-20,0.942863306847369
"1626",2006-06-21,0.949853479617605
"1627",2006-06-22,0.945674290459632
"1628",2006-06-23,0.945522394416355
"1629",2006-06-26,0.949701583574328
"1630",2006-06-27,0.941495325457345
"1631",2006-06-28,0.94787776122105
"1632",2006-06-29,0.967025007378798
"1633",2006-06-30,0.967101424089596
"1634",2006-07-03,0.971052616349231
"1635",2006-07-05,0.965505517123497
"1636",2006-07-06,0.9683172037695
"1637",2006-07-07,0.962010705838538
"1638",2006-07-10,0.963834141013815
"1639",2006-07-11,0.968089206871162
"1640",2006-07-12,0.957755487147769
"1641",2006-07-13,0.942179316152357
"1642",2006-07-14,0.93853198730154
"1643",2006-07-17,0.937164393089517
"1644",2006-07-18,0.941951237742861
"1645",2006-07-19,0.955020145890301
"1646",2006-07-20,0.948485651061002
"1647",2006-07-21,0.941799036032741
"1648",2006-07-24,0.958971185316515
"1649",2006-07-25,0.962390445946731
"1650",2006-07-26,0.963682092137116
"1651",2006-07-27,0.962770104543766
"1652",2006-07-28,0.972420210561254
"1653",2006-07-31,0.971432509290846
"1654",2006-08-01,0.966645583126343
"1655",2006-08-02,0.973179843611062
"1656",2006-08-03,0.975763523169832
"1657",2006-08-04,0.974091515348673
"1658",2006-08-07,0.971812320721302
"1659",2006-08-08,0.968089206871162
"1660",2006-08-09,0.964821913606487
"1661",2006-08-10,0.967785261951186
"1662",2006-08-11,0.965049910504824
"1663",2006-08-14,0.965809696388053
"1664",2006-08-15,0.977358961446771
"1665",2006-08-16,0.985488884364114
"1666",2006-08-17,0.987996534390087
"1667",2006-08-18,0.993011151786085
"1668",2006-08-21,0.988756401784475
"1669",2006-08-22,0.988680453762836
"1670",2006-08-23,0.985945112505368
"1671",2006-08-24,0.985109144255921
"1672",2006-08-25,0.986324455246665
"1673",2006-08-28,0.991035749245268
"1674",2006-08-29,0.992175499392375
"1675",2006-08-30,0.992783470743485
"1676",2006-08-31,0.992631574700208
"1677",2006-09-01,0.998558016667239
"1678",2006-09-05,1.00045755269757
"1679",2006-09-06,0.99164340474064
"1680",2006-09-07,0.987085096997055
"1681",2006-09-08,0.98989623344274
"1682",2006-09-11,0.990883934713149
"1683",2006-09-12,1.00060960157427
"1684",2006-09-13,1.00463635467755
"1685",2006-09-14,1.00471230269918
"1686",2006-09-15,1.0070709401391
"1687",2006-09-18,1.00844420956551
"1688",2006-09-19,1.00592583063334
"1689",2006-09-20,1.0112680209963
"1690",2006-09-21,1.00638392334234
"1691",2006-09-22,1.00333103499038
"1692",2006-09-25,1.01103900520848
"1693",2006-09-26,1.01943393108998
"1694",2006-09-27,1.02065538598427
"1695",2006-09-28,1.02027354696375
"1696",2006-09-29,1.01943393108998
"1697",2006-10-02,1.01561814924188
"1698",2006-10-03,1.017754933687
"1699",2006-10-04,1.02966021910688
"1700",2006-10-05,1.031644404475
"1701",2006-10-06,1.03034724609254
"1702",2006-10-09,1.03095762202282
"1703",2006-10-10,1.03233173712749
"1704",2006-10-11,1.03111059808894
"1705",2006-10-12,1.04003956470107
"1706",2006-10-13,1.04271023704341
"1707",2006-10-16,1.04431305208017
"1708",2006-10-17,1.0410313109627
"1709",2006-10-18,1.04240512040054
"1710",2006-10-19,1.04408419931467
"1711",2006-10-20,1.04431305208017
"1712",2006-10-23,1.0491209673679
"1713",2006-10-24,1.05224988525267
"1714",2006-10-25,1.05583704867985
"1715",2006-10-26,1.05911816827473
"1716",2006-10-27,1.05247857499585
"1717",2006-10-30,1.05171576301087
"1718",2006-10-31,1.05156309261159
"1719",2006-11-01,1.04446556964603
"1720",2006-11-02,1.04385526503801
"1721",2006-11-03,1.04202383158034
"1722",2006-11-06,1.0537761307452
"1723",2006-11-07,1.05782099970338
"1724",2006-11-08,1.06011068889237
"1725",2006-11-09,1.05453925858592
"1726",2006-11-10,1.05499743280607
"1727",2006-11-13,1.05759253411588
"1728",2006-11-14,1.06552921445496
"1729",2006-11-15,1.06858171562893
"1730",2006-11-16,1.07132902883775
"1731",2006-11-17,1.07163429831405
"1732",2006-11-20,1.07224529576691
"1733",2006-11-21,1.07331344855044
"1734",2006-11-22,1.07545008016215
"1735",2006-11-24,1.07110010474999
"1736",2006-11-27,1.05637100789933
"1737",2006-11-28,1.0609499990993
"1738",2006-11-29,1.07201612714567
"1739",2006-11-30,1.07247367984324
"1740",2006-12-01,1.07010780828804
"1741",2006-12-04,1.07827372857061
"1742",2006-12-05,1.08292936063707
"1743",2006-12-06,1.0820137152305
"1744",2006-12-07,1.07728191098672
"1745",2006-12-08,1.07926624918825
"1746",2006-12-11,1.08239493272843
"1747",2006-12-12,1.08155539836582
"1748",2006-12-13,1.08270042636041
"1749",2006-12-14,1.09223976890282
"1750",2006-12-15,1.09233935516034
"1751",2006-12-18,1.08934662204311
"1752",2006-12-19,1.0914185745508
"1753",2006-12-20,1.09080462231846
"1754",2006-12-21,1.08681401941384
"1755",2006-12-22,1.08013773592488
"1756",2006-12-26,1.0865072725478
"1757",2006-12-27,1.09364381898035
"1758",2006-12-28,1.09134193368431
"1759",2006-12-29,1.08681401941384
"1760",2007-01-03,1.08489559317259
"1761",2007-01-04,1.08719779432436
"1762",2007-01-05,1.07852590371625
"1763",2007-01-08,1.08351439678605
"1764",2007-01-09,1.0825932391874
"1765",2007-01-10,1.08620030152608
"1766",2007-01-11,1.09095823009606
"1767",2007-01-12,1.09924626428249
"1768",2007-01-16,1.09709775241948
"1769",2007-01-17,1.09755817838538
"1770",2007-01-18,1.0938746993359
"1771",2007-01-19,1.09602322138781
"1772",2007-01-22,1.09264694770464
"1773",2007-01-23,1.09586991927705
"1774",2007-01-24,1.10469503048477
"1775",2007-01-25,1.09172555576142
"1776",2007-01-26,1.09072813428539
"1777",2007-01-29,1.09011418205305
"1778",2007-01-30,1.09579296255483
"1779",2007-01-31,1.10316030783178
"1780",2007-02-01,1.1097598587542
"1781",2007-02-02,1.11129474442951
"1782",2007-02-05,1.11160171545123
