"","date","adjusted"
"1",2000-01-03,1
"2",2000-01-04,0.968338137001981
"3",2000-01-05,0.97932645344486
"4",2000-01-06,0.990825428571429
"5",2000-01-07,1.0145366153643
"6",2000-01-10,1.01890382522562
"7",2000-01-11,1.01352406858904
"8",2000-01-12,1.01704597041602
"9",2000-01-13,1.01980192744882
"10",2000-01-14,1.03218137794409
"11",2000-01-18,1.01789127845036
"12",2000-01-19,1.01161350570108
"13",2000-01-20,0.999454088047546
"14",2000-01-21,0.990684586836892
"15",2000-01-24,0.969245009465111
"16",2000-01-25,0.97115565846357
"17",2000-01-26,0.971428571428571
"18",2000-01-27,0.970988333700198
"19",2000-01-28,0.945533822672243
"20",2000-01-31,0.963284173453665
"21",2000-02-01,0.972141722121946
"22",2000-02-02,0.968804771736738
"23",2000-02-03,0.969711644287915
"24",2000-02-04,0.965335664098613
"25",2000-02-07,0.960228906449483
"26",2000-02-08,0.964789752058111
"27",2000-02-09,0.94203831785164
"28",2000-02-10,0.937142822716267
"29",2000-02-11,0.917913290336782
"30",2000-02-14,0.926242553819062
"31",2000-02-15,0.943702364869029
"32",2000-02-16,0.92990538331499
"33",2000-02-17,0.925784689324235
"34",2000-02-18,0.899801893022232
"35",2000-02-22,0.907312331499009
"36",2000-02-23,0.900347804974686
"37",2000-02-24,0.888628625049527
"38",2000-02-25,0.868335471450583
"39",2000-02-28,0.883882913933524
"40",2000-02-29,0.891771939687431
"41",2000-03-01,0.89261724772177
"42",2000-03-02,0.894994531454986
"43",2000-03-03,0.912806532687651
"44",2000-03-06,0.895487563284173
"45",2000-03-07,0.862517282764693
"46",2000-03-08,0.86784415927801
"47",2000-03-09,0.881417582654633
"48",2000-03-10,0.874209119788686
"49",2000-03-13,0.875820372705261
"50",2000-03-14,0.863855622628219
"51",2000-03-15,0.892044938674884
"52",2000-03-16,0.935998204622496
"53",2000-03-17,0.932881373101475
"54",2000-03-20,0.940365414483821
"55",2000-03-21,0.960360977767995
"56",2000-03-22,0.956786281752146
"57",2000-03-23,0.97907993757429
"58",2000-03-24,0.978445977988114
"59",2000-03-27,0.970803468280872
"60",2000-03-28,0.962896729826106
"61",2000-03-29,0.970169508694695
"62",2000-03-30,0.96677967818622
"63",2000-03-31,0.961646523530707
"64",2000-04-03,0.988060787233106
"65",2000-04-04,0.983033220779221
"66",2000-04-05,0.971507848646269
"67",2000-04-06,0.97858681972265
"68",2000-04-07,0.978340303764033
"69",2000-04-10,0.98495264001761
"70",2000-04-11,0.993801418357913
"71",2000-04-12,0.979537715958618
"72",2000-04-13,0.961787365177196
"73",2000-04-14,0.907400379044684
"74",2000-04-17,0.931763152102135
"75",2000-04-18,0.948043177723971
"76",2000-04-19,0.939907550077042
"77",2000-04-20,0.954796355624037
"78",2000-04-24,0.960255303455866
"79",2000-04-25,0.979511318952234
"80",2000-04-26,0.963724411182038
"81",2000-04-27,0.958670447633722
"82",2000-04-28,0.94509358494387
"83",2000-05-01,0.951952437156064
"84",2000-05-02,0.9448469829628
"85",2000-05-03,0.922747048998459
"86",2000-05-04,0.916795069337442
"87",2000-05-05,0.931358167818622
"88",2000-05-08,0.93362092088928
"89",2000-05-09,0.927739362095532
"90",2000-05-10,0.912859326876513
"91",2000-05-11,0.92854941668501
"92",2000-05-12,0.934131665507374
"93",2000-05-15,0.951600246973366
"94",2000-05-16,0.962764658507594
"95",2000-05-17,0.948245669821704
"96",2000-05-18,0.948914796830288
"97",2000-05-19,0.935672497556681
"98",2000-05-22,0.928241250275149
"99",2000-05-23,0.917657918115783
"100",2000-05-24,0.92760729077702
"101",2000-05-25,0.908994091217257
"102",2000-05-26,0.906819299581774
"103",2000-05-30,0.926885283645168
"104",2000-05-31,0.926462672683249
"105",2000-06-01,0.937900083204931
"106",2000-06-02,0.950455628879595
"107",2000-06-05,0.952260603565926
"108",2000-06-06,0.945243196918336
"109",2000-06-07,0.952049341052168
"110",2000-06-08,0.939352867708563
"111",2000-06-09,0.934545420118864
"112",2000-06-12,0.93015189918556
"113",2000-06-13,0.935223403477878
"114",2000-06-14,0.941052168170812
"115",2000-06-15,0.943411825225622
"116",2000-06-16,0.920035201848999
"117",2000-06-19,0.9295883605547
"118",2000-06-20,0.918793765793528
"119",2000-06-21,0.92430550781422
"120",2000-06-22,0.913590104248294
"121",2000-06-23,0.916117086066476
"122",2000-06-26,0.928285274047986
"123",2000-06-27,0.924895443539511
"124",2000-06-28,0.92694693418446
"125",2000-06-29,0.91551837992516
"126",2000-06-30,0.919911986880916
"127",2000-07-03,0.929843732775699
"128",2000-07-05,0.923055215408321
"129",2000-07-06,0.922870349988994
"130",2000-07-07,0.93647369579573
"131",2000-07-10,0.937406965353291
"132",2000-07-11,0.94450364913053
"133",2000-07-12,0.949451938454765
"134",2000-07-13,0.949918573189522
"135",2000-07-14,0.952040484701739
"136",2000-07-17,0.951292080563504
"137",2000-07-18,0.945621870217918
"138",2000-07-19,0.941765318864187
"139",2000-07-20,0.954778814968083
"140",2000-07-21,0.945067101826987
"141",2000-07-24,0.940796795861765
"142",2000-07-25,0.942108738718908
"143",2000-07-26,0.925952014087607
"144",2000-07-27,0.932080088839974
"145",2000-07-28,0.925485379264803
"146",2000-07-31,0.926436275588818
"147",2000-08-01,0.933920316971164
"148",2000-08-02,0.941008144397975
"149",2000-08-03,0.942689818093771
"150",2000-08-04,0.948078345146379
"151",2000-08-07,0.956812678846577
"152",2000-08-08,0.966489138542813
"153",2000-08-09,0.960228906449483
"154",2000-08-10,0.960493049086507
"155",2000-08-11,0.970970707021792
